ID,bydel,vejid,vejnavn,frastation,tilstation,hastighed,anb_hastig
6992,Østerbro,1010452800000,Bellmansgade,219,306,40,0
6995,Amager Vest,1018128000000,Vejlands Allé,1156,1949,60,0
6996,Amager Vest,1018128000000,Vejlands Allé,1949,4106,70,0
7077,Brønshøj-Husum,1018140000000,Veksøvej,137,536,50,0
7078,Brønshøj-Husum,1018140000000,Veksøvej,536,705,50,30
7079,Brønshøj-Husum,1018140000000,Veksøvej,705,1358,50,0
7080,Brønshøj-Husum,1013576000000,Karlslundevej,223,349,50,30
7076,Brønshøj-Husum,1013916000000,Korsager Allé,142,888,50,0
6987,Indre By,1012272000000,Gothersgade,0,303,50,0
7081,Brønshøj-Husum,1013576000000,Karlslundevej,349,412,50,0
7082,Brønshøj-Husum,1013648000000,Kildebrøndevej,22,102,50,30
7083,Brønshøj-Husum,1013648000000,Kildebrøndevej,102,295,50,0
7084,Brønshøj-Husum,1013648000000,Kildebrøndevej,295,460,50,30
7087,Nørrebro,1013564000000,Kapelvej,104,262,50,30
7088,Nørrebro,1013564000000,Kapelvej,262,439,15,0
7089,Nørrebro,1013564000000,Kapelvej,439,665,50,30
7090,Nørrebro,1013468000000,Jægergade,53,90,15,0
7091,Nørrebro,1013468000000,Jægergade,90,146,50,30
7092,Nørrebro,1017032000000,Struenseegade,50,507,50,30
7002,Amager Vest,1015384000000,Oxford Allé,562,756,50,30
4870,Østerbro,1018700300000,Århus Plads,0,79,50,0
7093,Nørrebro,1012604000000,Hans Tavsens Gade,197,555,50,0
7094,Nørrebro,1016864000000,Stengade,119,345,30,0
7095,Nørrebro,1014188000000,Laurids Skaus Gade,66,210,50,0
7096,Nørrebro,1018648000000,Ågade,302,695,60,0
7097,Nørrebro,1018648000000,Ågade,695,1217,50,0
7098,Valby,1012688020000,Havebo,0,124,50,30
7099,Nørrebro,1010340320000,Balders Plads,0,74,15,0
7102,Amager Øst,1015708010000,Ramundsvej,0,85,40,0
7103,Indre By,1014178300000,Larsens Plads,0,873,40,0
7104,Brønshøj-Husum,1012890000000,Hillerødmotorvejen,5429,6206,70,0
7105,Brønshøj-Husum,1013748000000,Klintholmvej,0,133,50,0
7107,Amager Vest,1010218010000,Arne Jacobsens Allé,0,118,20,0
7108,Brønshøj-Husum,1014240000000,Lidemarksvej,0,130,50,30
7109,Østerbro,1010720000000,Borgervænget,0,307,50,0
7110,Brønshøj-Husum,1013484000000,Kagsbro,0,199,50,0
7113,Bispebjerg,1012476000000,Gørtlervej,0,76,50,0
7119,Amager Vest,1018236000000,Vestermarksvej,411,731,50,0
6997,Amager Vest,1017112000000,Sundbyvestervej,426,798,50,30
6999,Amager Vest,1014376000000,Lobeliavej,82,148,50,30
7000,Amager Vest,1014376000000,Lobeliavej,148,335,50,0
4237,Bispebjerg,101442001B000,Lundedalsvej,0,84,50,0
7003,Amager Vest,1015384000000,Oxford Allé,756,990,50,0
7004,Amager Vest,1015572000000,Portlandsvej,227,357,50,30
7005,Amager Vest,1012672000000,Hastingsvej,43,157,50,0
7006,Amager Vest,1013132000000,Hyacintvej,101,157,50,0
7007,Vanløse,1018148000000,Vendsysselvej,383,480,50,30
7008,Vanløse,1018148000000,Vendsysselvej,480,531,50,0
7009,Vanløse,1012468000000,Gyvelvej,82,156,50,30
7010,Vanløse,1014452000000,Lupinvej,81,183,50,30
7011,Vanløse,1018512000000,Æblevej,89,485,50,30
7033,Nørrebro,1013920000000,Korsgade,311,485,50,30
6998,Amager Vest,1017112000000,Sundbyvestervej,798,1270,50,0
7013,Vanløse,1012888800000,Hillerødgade,748,1761,50,0
7014,Brønshøj-Husum,1017764000000,Tølløsevej,705,1014,50,30
7015,Brønshøj-Husum,1017764000000,Tølløsevej,1014,1200,50,0
7016,Brønshøj-Husum,1011220000000,Dalbyvej,28,128,50,30
7017,Brønshøj-Husum,1011220000000,Dalbyvej,128,166,50,0
7018,Brønshøj-Husum,1010576000000,Bjernedevej,175,875,50,0
7019,Brønshøj-Husum,1016888000000,Stenløsevej,809,1027,50,30
7021,Nørrebro,1016408000000,Sjællandsgade,100,394,50,30
7022,Nørrebro,1016408000000,Sjællandsgade,394,457,50,0
7023,Nørrebro,1016408000000,Sjællandsgade,457,569,50,30
7024,Nørrebro,1016408000000,Sjællandsgade,569,740,50,0
4238,Amager Vest,1016616020000,Slusevej,0,381,50,30
7025,Nørrebro,1017808000000,Udbygade,60,182,50,0
7026,Nørrebro,1015604000000,Prinsesse Charlottes Gade,59,365,50,40
7027,Nørrebro,1015604000000,Prinsesse Charlottes Gade,365,420,50,0
7028,Nørrebro,1017416000000,Thorupsgade,44,122,50,30
7029,Nørrebro,1016628000000,Smedegade,56,90,15,0
7030,Nørrebro,1016628000000,Smedegade,90,181,50,30
7032,Nørrebro,1013920000000,Korsgade,272,311,15,0
7031,Nørrebro,1013920000000,Korsgade,38,272,50,30
7035,Nørrebro,1012304000000,Griffenfeldsgade,207,254,15,0
7036,Nørrebro,1012304000000,Griffenfeldsgade,254,330,50,30
7038,Valby,1014164000000,Langvaddam,0,61,50,30
7039,Østerbro,1010660000000,Bogensegade,0,101,50,0
7040,Østerbro,1015172000000,Nøjsomhedsvej,0,221,50,40
7041,Indre By,1010028000000,Admiralsgade,0,189,40,0
7042,Nørrebro,1012744000000,Heimdalsgade,0,152,50,0
7043,Nørrebro,1010508000000,Birkegade,0,195,50,0
7044,Vanløse,1017268000000,Søkrogen,0,56,50,0
7045,Amager Vest,1017364000000,Telemarksgade,0,195,50,0
7046,Valby,1016332000000,Selveje Allé,0,187,50,0
7047,Amager Vest,1014960000000,Nebraskavej,0,325,50,30
7048,Vanløse,1010196010000,Apollovej,0,29,50,0
7049,Østerbro,1014736000000,Middelfartgade,0,216,50,0
7051,Valby,1013444000000,Julius Lassens Vej,0,118,50,0
7058,Amager Vest,1018016000000,Vatnavej,166,374,50,30
7052,Bispebjerg,1014832000000,Moseskellet,0,404,50,30
7053,Amager Vest,1012028000000,Fussingsvej,73,115,50,0
7054,Amager Vest,1012028000000,Fussingsvej,115,154,30,0
7055,Amager Vest,1017568000000,Torfavej,183,211,50,0
7056,Amager Vest,1010824000000,Breidablik Allé,87,275,50,30
7057,Amager Vest,1017828000000,Ulrik Birchs Allé,467,575,50,0
5916,Brønshøj-Husum,1018660010000,Sti f. Åkandev. til Kobbelvæng,0,159,50,30
7037,Amager Øst,1014232000000,Lergravsvej,0,1072,50,0
7059,Amager Vest,1015452000000,Peder Lykkes Vej,453,1098,50,0
7060,Amager Vest,1012244000000,Glommensgade,82,218,50,30
7061,Amager Vest,1017320000000,Søren Norbys Allé,78,283,50,30
7062,Amager Vest,1011600000000,Englandsvej,2023,2436,50,0
7063,Amager Vest,1010892000000,Brydes Allé,405,596,50,30
7064,Amager Vest,1016504300000,Skotlands Plads,119,222,50,0
7066,Amager Vest,1015064000000,Norgesgade,337,410,50,0
7067,Amager Vest,1010986000000,Bygrænsen,242,482,50,0
7068,Amager Vest,1013912000000,Kornskyldvej,254,478,50,30
7069,Amager Vest,1013064000000,Hovmålvej,77,478,50,30
7070,Amager Vest,1014096000000,Landehjælpvej,269,359,50,30
7071,Amager Vest,1017870000000,Urmagerstien,35,144,50,30
7072,Amager Vest,1018236000000,Vestermarksvej,36,155,50,30
7073,Brønshøj-Husum,1016888000000,Stenløsevej,1027,1180,50,0
7074,Brønshøj-Husum,1011400000000,Dyssevænget,767,1035,50,0
7075,Brønshøj-Husum,1018704000000,Åvendingen,383,720,50,0
6925,Bispebjerg,1011100010000,Charlotte Muncks Vej,0,251,50,0
6926,Vesterbro-Kongens Enghave,1015542000000,Platanvej,0,49,50,0
6927,Østerbro,1010416000000,Bechgaardsgade,0,127,40,0
6928,Amager Øst,1013684000000,Kirkegårdsvej,249,465,50,40
6929,Amager Øst,1013684000000,Kirkegårdsvej,465,579,50,0
6952,Vanløse,1018624000000,Åbakkevej,194,693,50,0
6930,Amager Øst,1018544000000,Øresundsvej,482,1626,50,0
6931,Amager Øst,1015576000000,Portugalsgade,79,161,50,0
6932,Amager Øst,1014828000000,Moselgade,262,402,50,0
6933,Amager Øst,1018404000000,Wittenberggade,196,509,50,0
6934,Amager Øst,1016336000000,Serbiensgade,46,171,50,0
6935,Amager Øst,1017848000000,Ungarnsgade,108,293,50,30
6937,Amager Øst,1010828000000,Bremensgade,53,89,15,0
6938,Amager Øst,1010828000000,Bremensgade,89,490,50,0
6939,Amager Øst,1013368000000,Jenagade,27,333,50,0
6940,Amager Øst,1011896000000,Frankrigsgade,445,540,50,30
6941,Amager Vest,1015384800000,Oxford Allé,1112,1205,50,30
6942,Amager Vest,1015384800000,Oxford Allé,1205,1513,50,0
6943,Amager Vest,1011692000000,Etonvej,98,176,50,30
6944,Amager Vest,1011692000000,Etonvej,176,400,50,0
6945,Amager Vest,1010420000000,Bedfordvej,97,132,50,30
6946,Vanløse,1010380000000,Bangsbovej,210,247,50,30
6947,Vanløse,1010380000000,Bangsbovej,247,799,50,0
6735,Vesterbro-Kongens Enghave,1016584000000,Slesvigsgade,0,135,50,40
6948,Vanløse,1013608000000,Katrinedalsvej,89,211,50,30
6949,Vanløse,1013608000000,Katrinedalsvej,211,821,50,0
6950,Vanløse,1015712000000,Randbølvej,186,707,50,30
6951,Vanløse,1018640000000,Ådalsvej,447,734,50,0
6955,Vanløse,1017436000000,Thyvej,367,394,50,0
6954,Vanløse,1017436000000,Thyvej,91,367,50,30
6889,Vanløse,1011452000000,Egelykkevej,33,192,50,30
6890,Vanløse,1011452000000,Egelykkevej,192,213,50,0
6891,Vanløse,1017984000000,Vanløse Allé,575,608,50,30
6892,Vanløse,1017984000000,Vanløse Allé,608,1115,50,0
6893,Vanløse,1013664000000,Kilholmvej,185,322,50,30
6894,Vanløse,1013664000000,Kilholmvej,322,551,50,0
6895,Nørrebro,1014936000000,Nannasgade,102,383,50,0
6896,Nørrebro,1010780000000,Bragesgade,238,352,50,0
6897,Nørrebro,1010088000000,Allersgade,62,115,50,15
6898,Nørrebro,1010088000000,Allersgade,115,164,50,30
6899,Nørrebro,1016160000000,Rådmandsgade,418,914,50,0
6901,Østerbro,1017360000000,Teglværksgade,118,393,50,0
6902,Østerbro,1011576000000,Engelstedsgade,249,341,50,0
6903,Østerbro,1016004000000,Rudolph Berghs Gade,267,292,15,0
6904,Østerbro,1016004000000,Rudolph Berghs Gade,292,311,50,30
5749,Vesterbro-Kongens Enghave,1011958000000,Frederikskaj,0,248,50,0
5750,Valby,1016796000000,Stadfeldtsvej,0,314,50,30
5751,Brønshøj-Husum,1010568000000,Bjergstedvej,0,238,50,0
5752,Brønshøj-Husum,1017796000000,Tårnhusstræde,0,538,50,30
5753,Nørrebro,1010372000000,Bangertsgade,0,126,50,0
5756,Valby,1018260000000,Vestre Allé,0,264,50,30
5757,Indre By,1017660300000,Trondhjems Plads,0,56,50,0
5166,Valby,1011702000000,Fajancegade,0,49,50,0
5758,Østerbro,1013428000000,Judithsvej,0,191,50,0
5759,Amager Vest,1017568000000,Torfavej,0,183,50,30
5760,Østerbro,1010732000000,Borgmester Jensens Allé,0,346,50,0
5790,Vanløse,1013456000000,Jydeholmen,0,536,50,0
5791,Brønshøj-Husum,1013480000000,Kabbelejevej,0,287,50,0
5793,Nørrebro,1013144000000,Hyltebro,0,81,50,0
5794,Valby,1012064000000,Gadekærvej,0,276,50,0
5795,Vesterbro-Kongens Enghave,1011240000000,Damagervej,0,230,40,0
5796,Indre By,1017708000000,Turesensgade,0,234,30,0
5800,Valby,1014324010000,Lindebugten,0,72,50,30
5801,Brønshøj-Husum,1011572800000,Engelholmvej,89,266,50,0
5802,Indre By,1010128800000,Amaliegade,261,725,40,0
5803,Indre By,1012880000000,Hestemøllestræde,0,80,40,0
5804,Vanløse,1013588020000,Kastanie Allé,0,173,50,0
5805,Vesterbro-Kongens Enghave,1012076000000,Gamle Carlsberg Vej,0,391,50,0
5806,Østerbro,1015160800000,Næstvedgade,243,348,50,0
5807,Brønshøj-Husum,1013908000000,Kornerupvej,0,119,50,0
5832,Amager Vest,1018420000000,Vogtervej,0,304,50,0
5833,Indre By,1015364010000,Overgaden Neden Vandet,0,65,40,0
5808,Brønshøj-Husum,1010932000000,Brønshøjgårdvej,0,274,50,0
5809,Østerbro,1018136000000,Vejrøgade,0,196,40,0
5810,Vanløse,1015184000000,Nøragervej,0,204,50,0
5811,Amager Vest,1010119000000,Amagermotorvejen,60365,61500,90,0
5812,Amager Øst,1017848000000,Ungarnsgade,0,108,50,0
5917,Nørrebro,1012852510000,Herman Triers Plads,0,116,50,0
5813,Amager Vest,1017196800000,Svinget,121,359,50,0
5814,Østerbro,1010456300000,Bellmans Plads,0,88,40,0
5815,Amager Vest,1010218000000,Arne Jacobsens Allé,0,660,50,0
5816,Brønshøj-Husum,1012624000000,Haraldstedvej,0,244,50,0
5818,Amager Vest,1013160000000,Hyttehusvej,0,222,50,0
5820,Vesterbro-Kongens Enghave,1014496000000,Lyrskovgade,0,285,50,40
5821,Amager Øst,1013888000000,Koreavej,0,410,40,30
5822,Bispebjerg,1013560000000,Kantorparken,0,177,50,30
5823,Bispebjerg,1014580000000,Magistervej,0,191,50,30
5824,Brønshøj-Husum,1014746020000,Midtfløjene,0,109,50,30
5826,Valby,1014361000000,Lise Ringheims Vej,0,61,40,0
5827,Indre By,1012496000000,Gåsegade,0,42,40,0
5828,Brønshøj-Husum,1015980000000,Rostgaardsvej,0,210,50,30
5830,Østerbro,1018356030000,Willemoesgade,0,32,50,0
5831,Amager Øst,1017104000000,Sumatravej,0,879,40,0
5867,Vanløse,1017092000000,Støvringvej,0,76,50,0
5834,Amager Vest,1017196810000,Svinget,264,371,50,0
5835,Indre By,1012380000000,Gråbrødrestræde,0,23,40,0
5836,Amager Øst,1013840000000,Kongedybs Allé,0,196,15,0
5914,Vanløse,1015884000000,Risbyholmvej,0,302,50,0
5919,Amager Vest,1013810000000,Knud Kristensens Gade,15,164,50,0
5920,Amager Øst,1014644000000,Markmandsgade,0,216,50,0
4661,Amager Øst,1012720020000,Hedegaardsvej,0,51,50,0
5921,Brønshøj-Husum,1012824000000,Herbergvejen,0,216,50,0
5922,Vanløse,1018044000000,Ved Damhussøen,0,287,50,30
5923,Nørrebro,1015268000000,Ole Jørgensens Gade,0,119,50,0
5926,Bispebjerg,1010542800000,Bispeengbuen,888,1073,70,0
5927,Østerbro,1010720010000,Borgervænget,0,109,50,0
5928,Bispebjerg,1011532000000,Emdrup Huse,0,170,50,0
5931,Indre By,1016460000000,Skindergade,0,396,40,0
5932,Amager Vest,1014108000000,Landgildevej,0,118,50,0
5933,Valby,1017296000000,Søndermarksvej,0,306,50,30
5934,Nørrebro,1010312000000,Baggesensgade,0,394,50,30
5937,Amager Vest,1012980000000,Hollænderdybet,0,390,50,0
5938,Valby,1017976000000,Vangs Allé,0,167,50,0
5939,Vesterbro-Kongens Enghave,1014802000000,Molestien,0,230,50,0
5940,Amager Øst,1014752000000,Mikkel Skovs Allé,0,100,50,30
5941,Nørrebro,1018040000000,Vedbækgade,0,149,50,0
5942,Bispebjerg,1016164000000,Rådvadsvej,0,136,50,0
5843,Indre By,1012348000000,Grønnegade,0,177,40,0
7650,Østerbro,1018696000000,Århusgade,0,867,50,0
7547,Nørrebro,1016740000000,Sortedam Dossering,498,1585,0,0
5945,Indre By,1016920000000,Stockholmsgade,0,769,40,0
5946,Indre By,1011099300000,Charlotte Ammundsens Plads,0,33,30,0
5947,Vesterbro-Kongens Enghave,1012508800000,Haderslevsgade,186,451,50,0
5948,Vanløse,1013740000000,Klingseyvej,0,399,50,0
5950,Bispebjerg,1014476010000,Lyngbyvej,0,1238,60,0
5952,Amager Øst,1018062000000,Ved Kastrupfortet,0,381,50,0
5953,Amager Vest,1015452000000,Peder Lykkes Vej,0,453,50,30
5954,Bispebjerg,1015592000000,Pragtstjernevej,0,219,50,30
5955,Indre By,1016964000000,Store Søndervoldstræde,0,78,40,0
5956,Vanløse,1017184000000,Svenstrupvej,0,152,50,30
7545,Nørrebro,1016740000000,Sortedam Dossering,0,498,40,0
7546,Nørrebro,1016740000000,Sortedam Dossering,0,498,0,0
5837,Indre By,1017204000000,Sværtegade,0,85,40,0
5838,Brønshøj-Husum,1013824000000,Kobbelvænget,0,38,50,0
5839,Vanløse,1016124000000,Rønnebærvej,0,297,50,30
5840,Indre By,1010304000000,Badstuestræde,0,164,40,0
5868,Brønshøj-Husum,1017180000000,Svenskelejren,0,263,50,30
5841,Nørrebro,1011748000000,Fensmarkgade,0,604,50,30
5842,Vanløse,1014484000000,Lyngvigvej,0,208,50,0
5845,Amager Vest,1013640000000,Kigkurren,0,129,50,0
5846,Vanløse,1012400010000,Guldagervej,0,88,50,0
5847,Brønshøj-Husum,1012704000000,Havrevej,0,424,50,0
5848,Valby,1015168020000,Nøddehaven,0,21,40,0
5849,Amager Øst,1014828000000,Moselgade,0,262,50,30
5850,Valby,1010412000000,Beatevej,0,337,50,0
5851,Østerbro,1018668000000,Ålborggade,0,206,50,0
5853,Amager Vest,1011514000000,Else Alfelts Vej,0,861,40,0
5854,Indre By,1014756000000,Mikkel Vibes Gade,0,69,40,0
5855,Valby,1018087000000,Ved Ovnhallen,0,168,50,40
5857,Vanløse,1012940000000,Hjortdalsvej,0,215,50,0
5858,Bispebjerg,1010528000000,Bispebjerg Bakke,0,797,50,0
5859,Amager Vest,1010892000000,Brydes Allé,0,405,50,0
5860,Valby,1013028000000,Horsekildevej,0,364,50,0
5861,Nørrebro,1017484000000,Titangade,0,452,50,0
5862,Amager Øst,1015912010000,Roselillevej,0,30,40,0
5863,Indre By,1011056800000,Bådsmandsstræde,147,448,40,0
5864,Brønshøj-Husum,1015420000000,Parkstykket,0,176,50,30
5501,Nørrebro,1018456000000,Vulkangade,0,46,50,0
5869,Nørrebro,1012744800000,Heimdalsgade,152,497,50,0
5870,Vesterbro-Kongens Enghave,1018264000000,Vestre Kirkegårds Allé,0,352,50,0
5872,Nørrebro,1016696000000,Solitudevej,0,85,50,0
5873,Valby,1016120000000,Rønhaven,0,245,40,0
5875,Vanløse,1014204000000,Ledagervej,0,81,50,30
5905,Nørrebro,1018648000000,Ågade,0,302,50,0
5878,Østerbro,1017004000000,Strandvejen,0,1417,50,0
5879,Østerbro,1015108000000,Nygårdsvej,0,273,40,30
5880,Amager Vest,1011160300000,Christmas Møllers Plads,0,128,50,0
5881,Østerbro,1013008020000,Holsteinsgade 10-16/Willemoesgade 33-35,0,56,50,0
5882,Brønshøj-Husum,1010432000000,Beldringevej,0,180,50,0
5883,Østerbro,1016564020000,Slagelsegade,0,35,50,0
5885,Brønshøj-Husum,1014888000000,Møllebakken,0,473,50,0
5886,Indre By,1013612000000,Kattesundet,0,169,40,0
5887,Bispebjerg,1011540000000,Emdrup Mosevej,0,223,50,30
5888,Bispebjerg,1010504000000,Birkedommervej,0,883,50,30
5891,Indre By,1017448000000,Tigergade,0,82,50,0
5765,Østerbro,1011608000000,Engskiftevej,0,88,40,0
5892,Nørrebro,1017440000000,Tibirkegade,0,206,50,0
5893,Brønshøj-Husum,1017488000000,Tjærebyvej,0,150,50,30
5894,Østerbro,1014148000000,Lange - Müllers Gade,0,199,40,0
5896,Amager Vest,1013386000000,Jens Otto Krags Gade,0,175,50,0
5897,Vanløse,1011752000000,Ferringvej,0,132,50,30
5898,Bispebjerg,1010860000000,Brofogedvej,0,200,50,0
5899,Vanløse,1014160000000,Langkærvej,0,243,50,30
5901,Vanløse,1015940000000,Rosenlunds Allé,0,145,50,0
5902,Indre By,1011396000000,Dyrkøb,0,115,40,0
5903,Valby,1016080000000,Rødbyvej,0,142,50,30
5904,Vanløse,1010760050000,Borups Allé,0,96,50,0
5906,Amager Vest,1018543040000,Øresundsmotorvejen,63553,63982,60,0
5909,Brønshøj-Husum,1014820000000,Mosebakken,0,375,50,0
5910,Vesterbro-Kongens Enghave,1012702000000,Havneholmen,0,94,50,0
5911,Vanløse,1017664000000,Tryggevældevej,0,950,50,30
5912,Amager Øst,1012532000000,Halgreensgade,0,92,50,0
5913,Amager Øst,1013316810000,Italiensvej,571,870,50,0
5761,Bispebjerg,1017620000000,Tranevej,0,279,40,0
5762,Vanløse,1014332020000,Lindehøjen,0,54,50,0
5763,Østerbro,1014868000000,Musholmgade,0,115,40,0
7810,Amager Vest,1015682000000,Radisevej,0,0,30,0
7809,Amager Vest,10175486000000,Løvstikkevej,0,0,30,0
5766,Vesterbro-Kongens Enghave,1012556010000,Hammelstrupvej,0,40,40,0
5767,Amager Øst,1015396030000,Pallesvej,0,83,40,0
5769,Bispebjerg,1018560000000,Ørnevej,0,1106,40,0
5770,Valby,1015408000000,Panumsvej,0,513,50,0
5771,Bispebjerg,1014120000000,Landsdommervej,0,102,50,30
5773,Brønshøj-Husum,1012864010000,Herslevvej,0,27,50,0
5774,Vanløse,1014136000000,Langdraget,0,195,50,0
5775,Østerbro,1011920000000,Frederik V's Vej,0,565,40,0
5776,Bispebjerg,1013072000000,Hulgårdsvej,0,192,50,0
5777,Vanløse,1012524000000,Haldagervej,0,49,50,0
5778,Indre By,1015008000000,Nordborggade,0,155,50,0
5779,Vanløse,1014564000000,Løvholmen,0,205,50,30
5781,Indre By,1013834000000,Kongebrovej,0,230,50,0
5784,Amager Øst,1013364000000,Jemtelandsgade,0,86,50,0
5785,Amager Øst,1016380000000,Siljangade,0,187,50,0
5786,Amager Øst,1011620040000,Engvej,0,128,40,0
5787,Vanløse,1012840000000,Herlufsholmvej,0,812,50,0
5788,Vanløse,1015180300000,Nørager Plads,0,235,50,0
5789,Brønshøj-Husum,1017956000000,Valløvej,0,231,50,0
5734,Indre By,1014112010000,Landgreven,0,120,40,0
5735,Amager Øst,1011820000000,Flinterenden,0,93,50,0
5736,Indre By,1013796000000,Knabrostræde,0,271,40,0
5737,Amager Øst,1012580000000,Hannovergade,0,112,50,0
5739,Vanløse,1010928000000,Brøndumvej,0,214,50,0
5741,Indre By,1011932000000,Frederiksberggade,0,256,15,0
5742,Østerbro,1015372320000,Ove Rodes Plads,0,63,50,30
5743,Vanløse,1011828000000,Floras Allé,0,220,50,0
5744,Amager Øst,1014800000000,Moldaugade,0,111,50,0
5745,Østerbro,1010900000000,Bryggergade,0,84,50,0
5746,Amager Øst,1015300000000,Olymposvej,0,488,50,30
5747,Indre By,1010008000000,Abildgaardsgade,0,180,50,15
6749,Amager Øst,1017160000000,Svend Dyrings Vej,89,115,15,0
5748,Bispebjerg,1011804000000,Fladstjernevej,0,212,50,30
6671,Valby,1018504000000,Æblehaven,23,245,40,0
6672,Bispebjerg,1015256000000,Oldermandsvej,118,415,50,0
6673,Østerbro,1017036000000,Strynøgade,103,129,40,0
6674,Amager Øst,1011878000000,Forlandet,400,994,50,0
6677,Bispebjerg,1013072000000,Hulgårdsvej,192,1485,60,0
6678,Indre By,1013520000000,Kalvebod Brygge,1555,1648,60,0
6679,Vesterbro-Kongens Enghave,1017444800000,Tietgensgade,495,596,50,40
6680,Vesterbro-Kongens Enghave,1011180000000,Colbjørnsensgade,303,405,50,40
6681,Vesterbro-Kongens Enghave,1016608000000,Sluseholmen,443,489,40,0
6682,Vesterbro-Kongens Enghave,1017084000000,Støberigade,355,416,40,0
6683,Amager Øst,1016088020000,Rødegård,0,213,50,0
6684,Vesterbro-Kongens Enghave,1017616000000,Tranehavevej,0,457,50,30
6685,Amager Øst,1011900000000,Frankrigshusene,0,193,50,0
6686,Bispebjerg,1013148000000,Hyrdeledet,0,197,50,0
6687,Brønshøj-Husum,1017884000000,Utterslevvej,0,365,50,30
6688,Indre By,1012564000000,Hammerichsgade,0,489,50,0
6718,Valby,1011072000000,Carl Langes Vej,612,701,50,30
6719,Valby,1011992000000,Frilands Allé,77,335,50,30
6750,Amager Øst,1017160800000,Svend Dyrings Vej,127,240,40,0
